date,signal,short_mavg,long_mavg,PX_LAST,rets,ret_cum_actual,positions,loop,ret_cum,inten,trend_sum,trend_sum2,days,entry_track,entry_level,index_dummy,trend_length
1991-05-07,1.0,8.057999999999996,8.042236363636363,8.058,0.0259999999999998,-0.7490000000000006,2.0,8.058,-0.009000000000000341,,0.0259999999999998,0.0,0.0,1991-05-07 00:00:00,8.058,149,0.0
1991-05-08,-1.0,8.041999999999994,8.045563636363635,8.042,-0.016000000000000014,-0.7650000000000006,-2.0,8.042,0.0259999999999998,,-0.016000000000000014,0.0,0.0,1991-05-08 00:00:00,8.042,150,0.0
1991-05-10,1.0,8.100999999999994,8.05210909090909,8.101,0.08500000000000085,-0.7059999999999995,2.0,8.101,0.0,0.0,0.05900000000000105,0.0,0.0,1991-05-09 00:00:00,8.016,152,1.0
1991-05-21,-1.0,8.049999999999997,8.061236363636363,8.05,-0.03500000000000014,-0.7569999999999997,-2.0,8.05,0.0,0.02999999999999936,-0.051000000000000156,0.0,0.0,1991-05-13 00:00:00,8.062,159,6.0
1991-05-22,1.0,8.065999999999999,8.060472727272726,8.066,0.016000000000000014,-0.7409999999999997,2.0,8.066,-0.03500000000000014,,0.016000000000000014,0.0,0.0,1991-05-22 00:00:00,8.066,160,0.0
1991-05-29,-1.0,8.061,8.061327272727269,8.061,0.0,-0.7460000000000004,-2.0,8.061,0.0,-0.040000000000000924,-0.005000000000000782,0.0,0.0,1991-05-23 00:00:00,8.082,165,4.0
1991-06-03,1.0,8.142999999999999,8.06052727272727,8.143,0.0840000000000014,-0.6639999999999997,2.0,8.143,0.0,-0.04800000000000004,0.08200000000000074,0.0,0.0,1991-05-30 00:00:00,8.013,168,2.0
1991-07-25,-1.0,8.186999999999987,8.220109090909085,8.187,-0.04499999999999993,-0.620000000000001,-2.0,8.187,0.0,0.22100000000000009,0.04399999999999871,0.0,0.0,1991-06-04 00:00:00,8.128,206,37.0
1991-10-22,1.0,7.674999999999993,7.672109090909088,7.675,0.04800000000000004,-1.1320000000000006,2.0,7.675,0.0,-0.8019999999999996,-0.5119999999999996,0.0,0.0,1991-07-26 00:00:00,8.197,269,62.0
1991-10-24,-1.0,7.642999999999992,7.66083636363636,7.643,-0.036000000000000476,-1.1640000000000006,-2.0,7.643,0.0,0.004000000000000448,-0.03200000000000003,0.0,0.0,1991-10-23 00:00:00,7.679,271,1.0
1991-10-25,1.0,7.671999999999991,7.655363636363632,7.672,0.028999999999999915,-1.1350000000000007,2.0,7.672,-0.036000000000000476,,0.028999999999999915,0.0,0.0,1991-10-25 00:00:00,7.672,272,0.0
1991-10-28,-1.0,7.639999999999991,7.649763636363633,7.64,-0.03200000000000003,-1.1670000000000007,-2.0,7.64,0.028999999999999915,,-0.03200000000000003,0.0,0.0,1991-10-28 00:00:00,7.64,273,0.0
1992-01-23,1.0,7.22999999999999,7.135145454545451,7.23,0.13700000000000045,-1.577,2.0,7.23,0.0,-0.9119999999999999,-0.40999999999999925,0.0,0.0,1991-10-29 00:00:00,7.491,335,61.0
1992-04-07,-1.0,7.373999999999998,7.402836363636366,7.374,-0.04100000000000037,-1.4330000000000007,-2.0,7.374,0.0,0.4689999999999994,0.14399999999999924,0.0,0.0,1992-01-24 00:00:00,7.2379999999999995,388,52.0
1992-04-16,1.0,7.440999999999999,7.421109090909092,7.441,0.07800000000000029,-1.3660000000000005,2.0,7.441,0.0,-0.052999999999999936,0.06700000000000017,0.0,0.0,1992-04-08 00:00:00,7.408,395,6.0
1992-05-06,-1.0,7.470999999999998,7.484254545454546,7.471,-0.051000000000000156,-1.3360000000000003,-2.0,7.471,0.0,0.16000000000000014,0.03000000000000025,0.0,0.0,1992-04-17 00:00:00,7.452,409,13.0
1992-10-09,1.0,6.513,6.491236363636361,6.513,0.11599999999999966,-2.2940000000000005,2.0,6.513,0.0,-1.2409999999999997,-0.9580000000000002,0.0,0.0,1992-05-07 00:00:00,7.464,519,109.0
1992-12-17,-1.0,6.740999999999996,6.74332727272727,6.741,-0.015000000000000568,-2.0660000000000007,-2.0,6.741,0.0,0.4610000000000003,0.22799999999999976,0.0,0.0,1992-10-12 00:00:00,6.495,568,48.0
1993-04-27,1.0,6.028999999999994,6.015090909090906,6.029,0.08199999999999985,-2.7780000000000005,2.0,6.029,0.0,-0.9159999999999995,-0.7119999999999997,0.0,0.0,1992-12-18 00:00:00,6.741,660,91.0
1993-04-29,-1.0,5.966999999999993,6.006181818181815,5.967,-0.06200000000000028,-2.8400000000000007,-2.0,5.967,0.08199999999999985,,-0.06200000000000028,0.0,0.0,1993-04-29 00:00:00,5.967,661,0.0
1993-04-30,1.0,6.008999999999994,5.999709090909088,6.009,0.0420000000000007,-2.798,2.0,6.009,-0.06200000000000028,,0.0420000000000007,0.0,0.0,1993-04-30 00:00:00,6.009,662,0.0
1993-05-03,-1.0,5.943999999999994,5.9926727272727245,5.944,-0.06500000000000039,-2.8630000000000004,-2.0,5.944,0.0420000000000007,,-0.06500000000000039,0.0,0.0,1993-05-03 00:00:00,5.944,663,0.0
1993-05-13,1.0,6.008999999999994,5.95610909090909,6.009,0.09100000000000019,-2.798,2.0,6.009,0.0,-0.03199999999999914,0.06500000000000039,0.0,0.0,1993-05-04 00:00:00,5.898,671,7.0
1993-06-11,-1.0,5.962999999999996,6.001836363636357,5.963,-0.08499999999999996,-2.8440000000000003,-2.0,5.963,0.0,0.1609999999999996,-0.04600000000000026,0.0,0.0,1993-05-14 00:00:00,6.015,692,20.0
1993-07-23,1.0,5.930999999999999,5.920981818181813,5.931,0.04300000000000015,-2.8760000000000003,2.0,5.931,0.0,-0.2759999999999998,-0.03200000000000003,0.0,0.0,1993-06-14 00:00:00,5.965,722,29.0
1993-07-26,-1.0,5.898999999999998,5.921399999999995,5.899,-0.03200000000000003,-2.9080000000000004,-2.0,5.899,0.04300000000000015,,-0.03200000000000003,0.0,0.0,1993-07-26 00:00:00,5.899,723,0.0
1993-10-25,1.0,5.42499999999999,5.4197636363636335,5.425,0.027000000000000135,-3.3820000000000006,2.0,5.425,0.0,-0.6909999999999998,-0.4740000000000002,0.0,0.0,1993-07-27 00:00:00,5.895,787,63.0
1993-10-26,-1.0,5.395999999999991,5.412490909090907,5.396,-0.028999999999999915,-3.4110000000000005,-2.0,5.396,0.027000000000000135,,-0.028999999999999915,0.0,0.0,1993-10-26 00:00:00,5.396,788,0.0
1993-10-27,1.0,5.434999999999991,5.405763636363633,5.435,0.0389999999999997,-3.3720000000000008,2.0,5.435,-0.028999999999999915,,0.0389999999999997,0.0,0.0,1993-10-27 00:00:00,5.435,789,0.0
1993-10-28,-1.0,5.3759999999999915,5.398581818181815,5.376,-0.058999999999999275,-3.431,-2.0,5.376,0.0389999999999997,,-0.058999999999999275,0.0,0.0,1993-10-28 00:00:00,5.376,790,0.0
1993-10-29,1.0,5.42699999999999,5.392399999999997,5.427,0.05099999999999927,-3.380000000000001,2.0,5.427,-0.058999999999999275,,0.05099999999999927,0.0,0.0,1993-10-29 00:00:00,5.427,791,0.0
1994-01-07,-1.0,5.650999999999985,5.699054545454541,5.651,-0.15200000000000014,-3.1560000000000006,-2.0,5.651,0.0,0.4220000000000015,0.2240000000000002,0.0,0.0,1993-11-01 00:00:00,5.556,840,48.0
1994-01-14,1.0,5.725999999999983,5.721072727272721,5.726,0.04699999999999971,-3.0810000000000004,2.0,5.726,0.0,-0.08300000000000018,0.07500000000000018,0.0,0.0,1994-01-10 00:00:00,5.647,845,4.0
1994-01-18,-1.0,5.690999999999982,5.7293090909090845,5.691,-0.05400000000000027,-3.1160000000000005,-2.0,5.691,0.0,0.019000000000000128,-0.03500000000000014,0.0,0.0,1994-01-17 00:00:00,5.745,847,1.0
1994-01-25,1.0,5.742999999999983,5.733018181818176,5.743,0.04100000000000037,-3.064,2.0,5.743,0.0,-0.024999999999999467,0.05200000000000049,0.0,0.0,1994-01-19 00:00:00,5.713,852,4.0
1994-01-26,-1.0,5.714999999999982,5.734745454545449,5.715,-0.02800000000000047,-3.0920000000000005,-2.0,5.715,0.04100000000000037,,-0.02800000000000047,0.0,0.0,1994-01-26 00:00:00,5.715,853,0.0
1994-02-01,1.0,5.738999999999982,5.736181818181812,5.739,0.09699999999999953,-3.0680000000000005,2.0,5.739,0.0,-0.03999999999999915,0.02400000000000002,0.0,0.0,1994-01-27 00:00:00,5.674,857,3.0
1994-02-02,-1.0,5.708999999999983,5.737636363636358,5.709,-0.03000000000000025,-3.0980000000000008,-2.0,5.709,0.09699999999999953,,-0.03000000000000025,0.0,0.0,1994-02-02 00:00:00,5.709,858,0.0
1994-02-03,1.0,5.772999999999982,5.738781818181812,5.773,0.06400000000000006,-3.0340000000000007,2.0,5.773,-0.03000000000000025,,0.06400000000000006,0.0,0.0,1994-02-03 00:00:00,5.773,859,0.0
1994-06-03,-1.0,6.987999999999984,6.9904545454545355,6.9879999999999995,-0.06600000000000072,-1.8190000000000008,-2.0,6.9879999999999995,0.0,1.6770000000000005,1.2149999999999999,0.0,0.0,1994-02-04 00:00:00,5.871,945,85.0
1994-06-13,1.0,7.064999999999982,7.036872727272717,7.065,0.04900000000000038,-1.742,2.0,7.065,0.0,-0.07999999999999918,0.07700000000000085,0.0,0.0,1994-06-06 00:00:00,6.908,951,5.0
1994-06-14,-1.0,6.993999999999981,7.041836363636354,6.994,-0.07100000000000062,-1.8130000000000006,-2.0,6.994,0.04900000000000038,,-0.07100000000000062,0.0,0.0,1994-06-14 00:00:00,6.994,952,0.0
1994-06-15,1.0,7.088999999999981,7.0476909090909,7.089,0.09500000000000064,-1.718,2.0,7.089,-0.07100000000000062,,0.09500000000000064,0.0,0.0,1994-06-15 00:00:00,7.089,953,0.0
1994-06-16,-1.0,7.03599999999998,7.053109090909081,7.036,-0.053000000000000824,-1.7710000000000008,-2.0,7.036,0.09500000000000064,,-0.053000000000000824,0.0,0.0,1994-06-16 00:00:00,7.036,954,0.0
1994-06-17,1.0,7.123999999999979,7.056454545454536,7.124,0.08800000000000008,-1.6830000000000007,2.0,7.124,-0.053000000000000824,,0.08800000000000008,0.0,0.0,1994-06-17 00:00:00,7.124,955,0.0
1994-07-19,-1.0,7.137999999999983,7.17472727272727,7.138,-0.04699999999999971,-1.6690000000000005,-2.0,7.138,0.0,0.2839999999999998,0.014000000000000234,0.0,0.0,1994-06-20 00:00:00,7.161,977,21.0
1994-07-20,1.0,7.222999999999983,7.176672727272725,7.223,0.08499999999999996,-1.5840000000000005,2.0,7.223,-0.04699999999999971,,0.08499999999999996,0.0,0.0,1994-07-20 00:00:00,7.223,978,0.0
1994-07-29,-1.0,7.110999999999983,7.166236363636361,7.111,-0.16800000000000015,-1.6960000000000006,-2.0,7.111,0.0,0.07000000000000028,-0.1120000000000001,0.0,0.0,1994-07-21 00:00:00,7.25,985,6.0
1994-08-05,1.0,7.271999999999985,7.1736181818181795,7.272,0.1640000000000006,-1.5350000000000001,2.0,7.272,0.0,-0.03399999999999981,0.16100000000000048,0.0,0.0,1994-08-01 00:00:00,7.108,990,4.0
1994-08-16,-1.0,7.147999999999985,7.192527272727272,7.148,-0.1510000000000007,-1.6590000000000007,-2.0,7.148,0.0,0.08300000000000018,-0.12400000000000055,0.0,0.0,1994-08-08 00:00:00,7.281,997,6.0
1994-08-18,1.0,7.273999999999986,7.197545454545454,7.274,0.09999999999999964,-1.5330000000000004,2.0,7.274,0.0,0.02600000000000069,0.12600000000000033,0.0,0.0,1994-08-17 00:00:00,7.174,999,1.0
1994-08-24,-1.0,7.204999999999988,7.220745454545455,7.205,-0.08000000000000007,-1.6020000000000003,-2.0,7.205,0.0,0.04499999999999993,-0.06899999999999995,0.0,0.0,1994-08-19 00:00:00,7.256,1003,3.0
1994-08-25,1.0,7.271999999999988,7.2264181818181825,7.272,0.06700000000000017,-1.5350000000000001,2.0,7.272,-0.08000000000000007,,0.06700000000000017,0.0,0.0,1994-08-25 00:00:00,7.272,1004,0.0
1994-08-26,-1.0,7.226999999999988,7.230254545454545,7.227,-0.04499999999999993,-1.58,-2.0,7.227,0.06700000000000017,,-0.04499999999999993,0.0,0.0,1994-08-26 00:00:00,7.227,1005,0.0
1994-09-06,1.0,7.254999999999988,7.2437454545454525,7.255,0.05999999999999961,-1.5520000000000005,2.0,7.255,0.0,0.06899999999999995,0.02799999999999958,0.0,0.0,1994-08-29 00:00:00,7.229,1012,6.0
1994-12-06,-1.0,7.731999999999993,7.7991999999999955,7.732,-0.09600000000000009,-1.0750000000000002,-2.0,7.732,0.0,0.7749999999999995,0.4770000000000003,0.0,0.0,1994-09-07 00:00:00,7.28,1077,64.0
1994-12-12,1.0,7.858999999999993,7.81756363636363,7.859,0.07000000000000028,-0.9480000000000004,2.0,7.859,0.0,0.06599999999999984,0.12699999999999978,0.0,0.0,1994-12-07 00:00:00,7.798,1081,3.0
1994-12-13,-1.0,7.819999999999993,7.821545454545449,7.82,-0.0389999999999997,-0.9870000000000001,-2.0,7.82,0.07000000000000028,,-0.0389999999999997,0.0,0.0,1994-12-13 00:00:00,7.82,1082,0.0
1995-01-03,1.0,7.8749999999999964,7.863436363636359,7.875,0.04400000000000048,-0.9320000000000004,2.0,7.875,0.0,0.0860000000000003,0.054999999999999716,0.0,0.0,1994-12-14 00:00:00,7.8,1097,14.0
1995-01-04,-1.0,7.814999999999996,7.866090909090905,7.8149999999999995,-0.0600000000000005,-0.9920000000000009,-2.0,7.8149999999999995,0.04400000000000048,,-0.0600000000000005,0.0,0.0,1995-01-04 00:00:00,7.8149999999999995,1098,0.0
1995-01-09,1.0,7.871999999999997,7.868890909090905,7.872,0.014000000000000234,-0.9350000000000005,2.0,7.872,0.0,0.08700000000000063,0.057000000000000384,0.0,0.0,1995-01-05 00:00:00,7.854,1101,2.0
1995-01-10,-1.0,7.832999999999998,7.8684727272727235,7.833,-0.0389999999999997,-0.9740000000000002,-2.0,7.833,0.014000000000000234,,-0.0389999999999997,0.0,0.0,1995-01-10 00:00:00,7.833,1102,0.0
1995-01-24,1.0,7.8469999999999995,7.83803636363636,7.8469999999999995,0.022999999999999687,-0.9600000000000009,2.0,7.8469999999999995,0.0,-0.14400000000000013,0.013999999999999346,0.0,0.0,1995-01-11 00:00:00,7.783,1112,9.0
1995-01-25,-1.0,7.796000000000001,7.834963636363633,7.796,-0.05099999999999927,-1.0110000000000001,-2.0,7.796,0.022999999999999687,,-0.05099999999999927,0.0,0.0,1995-01-25 00:00:00,7.796,1113,0.0
1995-07-19,1.0,6.405000000000003,6.304709090909089,6.405,0.1070000000000002,-2.402,2.0,6.405,0.0,-1.7510000000000003,-1.391,0.0,0.0,1995-01-26 00:00:00,7.748,1238,124.0
1995-08-31,-1.0,6.284000000000008,6.329599999999997,6.284,-0.04600000000000026,-2.5230000000000006,-2.0,6.284,0.0,0.20699999999999985,-0.12100000000000044,0.0,0.0,1995-07-20 00:00:00,6.409,1269,30.0
1996-01-10,1.0,5.817000000000014,5.8120727272727235,5.817,0.0730000000000004,-2.99,2.0,5.817,0.0,-0.7139999999999995,-0.46699999999999964,0.0,0.0,1995-09-01 00:00:00,6.231,1363,93.0
1996-01-11,-1.0,5.775000000000015,5.806781818181815,5.775,-0.041999999999999815,-3.032,-2.0,5.775,0.0730000000000004,,-0.041999999999999815,0.0,0.0,1996-01-11 00:00:00,5.775,1364,0.0
1996-02-15,1.0,5.699000000000018,5.670818181818177,5.699,0.06400000000000006,-3.1080000000000005,2.0,5.699,0.0,-0.17799999999999994,-0.07600000000000051,0.0,0.0,1996-01-12 00:00:00,5.737,1389,24.0
1996-06-28,-1.0,6.711000000000021,6.752854545454542,6.711,-0.12099999999999955,-2.096,-2.0,6.711,0.0,1.3630000000000004,1.0120000000000005,0.0,0.0,1996-02-16 00:00:00,5.779,1485,95.0
1996-07-02,1.0,6.794000000000021,6.763690909090904,6.7940000000000005,0.04600000000000026,-2.013,2.0,6.7940000000000005,0.0,0.03699999999999992,0.08300000000000018,0.0,0.0,1996-07-01 00:00:00,6.748,1487,1.0
1996-07-04,-1.0,6.76500000000002,6.771999999999994,6.765,-0.007000000000000561,-2.0420000000000007,-2.0,6.765,0.0,-0.02200000000000024,-0.029000000000000803,0.0,0.0,1996-07-03 00:00:00,6.772,1489,1.0
1996-07-05,1.0,7.015000000000019,6.7810545454545395,7.015,0.25,-1.7920000000000007,2.0,7.015,-0.007000000000000561,,0.25,0.0,0.0,1996-07-05 00:00:00,7.015,1490,0.0
1996-07-18,-1.0,6.732000000000022,6.827599999999993,6.732,-0.10799999999999965,-2.075,-2.0,6.732,0.0,-0.18200000000000038,-0.2829999999999995,0.0,0.0,1996-07-08 00:00:00,7.051,1499,8.0
1996-07-22,1.0,6.836000000000023,6.82567272727272,6.836,0.041999999999999815,-1.971,2.0,6.836,0.0,0.06200000000000028,0.10400000000000009,0.0,0.0,1996-07-19 00:00:00,6.7940000000000005,1501,1.0
1996-07-23,-1.0,6.805000000000023,6.824763636363629,6.805,-0.031000000000000583,-2.0020000000000007,-2.0,6.805,0.041999999999999815,,-0.031000000000000583,0.0,0.0,1996-07-23 00:00:00,6.805,1502,0.0
1996-07-24,1.0,6.872000000000023,6.8272363636363576,6.872,0.06700000000000017,-1.9350000000000005,2.0,6.872,-0.031000000000000583,,0.06700000000000017,0.0,0.0,1996-07-24 00:00:00,6.872,1503,0.0
1996-07-31,-1.0,6.7940000000000245,6.840018181818176,6.7940000000000005,-0.08199999999999985,-2.013,-2.0,6.7940000000000005,0.0,-0.057000000000000384,-0.0779999999999994,0.0,0.0,1996-07-25 00:00:00,6.846,1508,4.0
1996-08-26,1.0,6.798000000000028,6.784472727272722,6.798,0.04699999999999971,-2.0090000000000003,2.0,6.798,0.0,-0.3180000000000005,0.0039999999999995595,0.0,0.0,1996-08-01 00:00:00,6.639,1526,17.0
1996-08-27,-1.0,6.7740000000000276,6.780563636363632,6.774,-0.02400000000000002,-2.0330000000000004,-2.0,6.774,0.04699999999999971,,-0.02400000000000002,0.0,0.0,1996-08-27 00:00:00,6.774,1527,0.0
1996-08-28,1.0,6.781000000000028,6.775454545454541,6.781,0.006999999999999673,-2.0260000000000007,2.0,6.781,-0.02400000000000002,,0.006999999999999673,0.0,0.0,1996-08-28 00:00:00,6.781,1528,0.0
1996-09-13,-1.0,6.723000000000034,6.773399999999995,6.723,-0.1509999999999998,-2.0840000000000005,-2.0,6.723,0.0,0.1800000000000006,-0.05799999999999983,0.0,0.0,1996-08-29 00:00:00,6.848,1540,11.0
1996-09-17,1.0,6.8260000000000325,6.773563636363633,6.826,0.10099999999999998,-1.9810000000000008,2.0,6.826,0.0,0.0019999999999997797,0.10299999999999976,0.0,0.0,1996-09-16 00:00:00,6.725,1542,1.0
1996-09-24,-1.0,6.751000000000032,6.764163636363635,6.751,-0.06799999999999962,-2.056,-2.0,6.751,0.0,0.020999999999999908,-0.07499999999999929,0.0,0.0,1996-09-18 00:00:00,6.819,1547,4.0
1996-12-11,1.0,6.386000000000034,6.3583818181818135,6.386,0.1639999999999997,-2.4210000000000003,2.0,6.386,0.0,-0.7070000000000007,-0.3650000000000002,0.0,0.0,1996-09-25 00:00:00,6.688,1603,55.0
1996-12-13,-1.0,6.3130000000000335,6.346581818181813,6.313,-0.06400000000000006,-2.4940000000000007,-2.0,6.313,0.0,-0.009000000000000341,-0.0730000000000004,0.0,0.0,1996-12-12 00:00:00,6.377,1605,1.0
1996-12-16,1.0,6.367000000000034,6.340472727272723,6.367,0.05400000000000027,-2.4400000000000004,2.0,6.367,-0.06400000000000006,,0.05400000000000027,0.0,0.0,1996-12-16 00:00:00,6.367,1606,0.0
1996-12-19,-1.0,6.328000000000033,6.329199999999996,6.328,-0.13600000000000012,-2.479,-2.0,6.328,0.0,0.03300000000000036,-0.0389999999999997,0.0,0.0,1996-12-17 00:00:00,6.412,1609,2.0
1996-12-20,1.0,6.360000000000034,6.3270545454545415,6.36,0.03200000000000003,-2.447,2.0,6.36,-0.13600000000000012,,0.03200000000000003,0.0,0.0,1996-12-20 00:00:00,6.36,1610,0.0
1996-12-27,-1.0,6.291000000000033,6.306527272727268,6.291,-0.04699999999999971,-2.516,-2.0,6.291,0.0,-0.15800000000000036,-0.06899999999999995,0.0,0.0,1996-12-23 00:00:00,6.338,1615,4.0
1996-12-31,1.0,6.418000000000032,6.2995272727272695,6.418,0.11800000000000033,-2.3890000000000002,2.0,6.418,0.0,0.008999999999999453,0.12699999999999978,0.0,0.0,1996-12-30 00:00:00,6.3,1617,1.0
1997-02-07,-1.0,6.3980000000000325,6.399890909090902,6.398,-0.0680000000000005,-2.4090000000000007,-2.0,6.398,0.0,0.2530000000000001,-0.020000000000000462,0.0,0.0,1997-01-01 00:00:00,6.42,1645,27.0
1997-02-26,1.0,6.532000000000032,6.4485454545454495,6.532,0.14100000000000001,-2.2750000000000004,2.0,6.532,0.0,-0.133,0.13400000000000034,0.0,0.0,1997-02-10 00:00:00,6.396,1658,12.0
1997-05-01,-1.0,6.678000000000035,6.706199999999993,6.678,-0.040000000000000036,-2.1290000000000004,-2.0,6.678,0.0,0.4429999999999996,0.1459999999999999,0.0,0.0,1997-02-27 00:00:00,6.554,1704,45.0
1997-05-07,1.0,6.752000000000034,6.735036363636357,6.752,0.09199999999999964,-2.0550000000000006,2.0,6.752,0.0,-0.03399999999999981,0.07399999999999984,0.0,0.0,1997-05-02 00:00:00,6.644,1708,3.0
1997-05-08,-1.0,6.730000000000035,6.741272727272721,6.73,-0.021999999999999353,-2.077,-2.0,6.73,0.09199999999999964,,-0.021999999999999353,0.0,0.0,1997-05-08 00:00:00,6.73,1709,0.0
1997-05-27,1.0,6.791000000000036,6.785254545454542,6.791,0.051000000000000156,-2.016,2.0,6.791,0.0,0.11099999999999888,0.06099999999999994,0.0,0.0,1997-05-09 00:00:00,6.6690000000000005,1722,12.0
1997-05-29,-1.0,6.738000000000034,6.789218181818178,6.7379999999999995,-0.055000000000000604,-2.069000000000001,-2.0,6.7379999999999995,0.0,0.0019999999999997797,-0.053000000000000824,0.0,0.0,1997-05-28 00:00:00,6.793,1724,1.0
1997-08-12,1.0,6.4010000000000336,6.358072727272725,6.401,0.0389999999999997,-2.4060000000000006,2.0,6.401,0.0,-0.7269999999999994,-0.33699999999999974,0.0,0.0,1997-05-30 00:00:00,6.659,1777,52.0
1997-08-13,-1.0,6.343000000000034,6.349890909090907,6.343,-0.05799999999999983,-2.4640000000000004,-2.0,6.343,0.0389999999999997,,-0.05799999999999983,0.0,0.0,1997-08-13 00:00:00,6.343,1778,0.0
1997-08-21,1.0,6.328000000000036,6.305818181818179,6.328,0.0860000000000003,-2.479,2.0,6.328,0.0,-0.0940000000000003,-0.01499999999999968,0.0,0.0,1997-08-14 00:00:00,6.255,1784,5.0
1997-09-02,-1.0,6.280000000000035,6.284363636363634,6.28,-0.05900000000000016,-2.527,-2.0,6.28,0.0,0.05799999999999983,-0.04800000000000004,0.0,0.0,1997-08-22 00:00:00,6.358,1792,7.0
1997-09-03,1.0,6.326000000000033,6.283163636363635,6.326,0.045999999999999375,-2.4810000000000008,2.0,6.326,-0.05900000000000016,,0.045999999999999375,0.0,0.0,1997-09-03 00:00:00,6.326,1793,0.0
1997-09-16,-1.0,6.1030000000000335,6.26201818181818,6.103,-0.17300000000000004,-2.7040000000000006,-2.0,6.103,0.0,-0.10899999999999999,-0.22299999999999986,0.0,0.0,1997-09-04 00:00:00,6.33,1802,8.0
1997-12-08,1.0,5.956000000000026,5.955799999999996,5.9559999999999995,0.041999999999999815,-2.851000000000001,2.0,5.9559999999999995,0.0,-0.30299999999999994,-0.14700000000000024,0.0,0.0,1997-09-17 00:00:00,6.101,1861,58.0
1997-12-09,-1.0,5.924000000000028,5.952709090909087,5.924,-0.03199999999999914,-2.883,-2.0,5.924,0.041999999999999815,,-0.03199999999999914,0.0,0.0,1997-12-09 00:00:00,5.924,1862,0.0
1998-02-24,1.0,5.664000000000029,5.611527272727268,5.664,0.08599999999999941,-3.1430000000000007,2.0,5.664,0.0,-0.5180000000000007,-0.2600000000000007,0.0,0.0,1997-12-10 00:00:00,5.878,1917,54.0
1998-03-12,-1.0,5.559000000000029,5.591999999999995,5.559,-0.07099999999999973,-3.248,-2.0,5.559,0.0,0.11100000000000065,-0.10499999999999954,0.0,0.0,1998-02-25 00:00:00,5.614,1929,11.0
1998-03-19,1.0,5.576000000000028,5.574727272727268,5.576,0.0039999999999995595,-3.2310000000000008,2.0,5.576,0.0,0.020999999999999908,0.01699999999999946,0.0,0.0,1998-03-13 00:00:00,5.58,1934,4.0
1998-03-20,-1.0,5.564000000000029,5.573218181818177,5.564,-0.011999999999999567,-3.2430000000000003,-2.0,5.564,0.0039999999999995595,,-0.011999999999999567,0.0,0.0,1998-03-20 00:00:00,5.564,1935,0.0
1998-03-25,1.0,5.641000000000028,5.578290909090906,5.641,0.07099999999999973,-3.1660000000000004,2.0,5.641,0.0,0.009999999999999787,0.07699999999999996,0.0,0.0,1998-03-23 00:00:00,5.57,1938,2.0
1998-04-01,-1.0,5.587000000000028,5.599818181818179,5.587,-0.06700000000000017,-3.2200000000000006,-2.0,5.587,0.0,0.0649999999999995,-0.05400000000000027,0.0,0.0,1998-03-26 00:00:00,5.689,1943,4.0
1998-04-13,1.0,5.648000000000027,5.598599999999997,5.648,0.06599999999999984,-3.1590000000000007,2.0,5.648,0.0,-0.10699999999999932,0.06099999999999994,0.0,0.0,1998-04-02 00:00:00,5.543,1951,7.0
1998-04-15,-1.0,5.5930000000000275,5.59541818181818,5.593,-0.017000000000000348,-3.2140000000000004,-2.0,5.593,0.0,-0.03799999999999937,-0.054999999999999716,0.0,0.0,1998-04-14 00:00:00,5.61,1953,1.0
1998-04-20,1.0,5.641000000000027,5.598381818181816,5.641,0.05400000000000027,-3.1660000000000004,2.0,5.641,0.0,-0.0129999999999999,0.04800000000000004,0.0,0.0,1998-04-16 00:00:00,5.58,1956,2.0
1998-05-20,-1.0,5.610000000000029,5.639490909090908,5.61,-0.041999999999999815,-3.197,-2.0,5.61,0.0,0.17100000000000026,-0.030999999999999694,0.0,0.0,1998-04-21 00:00:00,5.671,1978,21.0
1998-05-21,1.0,5.65000000000003,5.63721818181818,5.65,0.040000000000000036,-3.157,2.0,5.65,-0.041999999999999815,,0.040000000000000036,0.0,0.0,1998-05-21 00:00:00,5.65,1979,0.0
1998-05-22,-1.0,5.635000000000028,5.635781818181816,5.635,-0.015000000000000568,-3.1720000000000006,-2.0,5.635,0.040000000000000036,,-0.015000000000000568,0.0,0.0,1998-05-22 00:00:00,5.635,1980,0.0
1998-05-25,1.0,5.637000000000029,5.635454545454544,5.6370000000000005,0.002000000000000668,-3.17,2.0,5.6370000000000005,-0.015000000000000568,,0.002000000000000668,0.0,0.0,1998-05-25 00:00:00,5.6370000000000005,1981,0.0
1998-05-26,-1.0,5.5690000000000275,5.633927272727272,5.569,-0.0680000000000005,-3.2380000000000004,-2.0,5.569,0.002000000000000668,,-0.0680000000000005,0.0,0.0,1998-05-26 00:00:00,5.569,1982,0.0
1998-07-29,1.0,5.522000000000027,5.504563636363635,5.522,0.031000000000000583,-3.285,2.0,5.522,0.0,-0.21799999999999908,-0.04699999999999971,0.0,0.0,1998-05-27 00:00:00,5.577,2028,45.0
1998-07-30,-1.0,5.499000000000025,5.501218181818181,5.499,-0.023000000000000576,-3.3080000000000007,-2.0,5.499,0.031000000000000583,,-0.023000000000000576,0.0,0.0,1998-07-30 00:00:00,5.499,2029,0.0
1998-11-04,1.0,4.885000000000013,4.746581818181813,4.885,0.14900000000000002,-3.9220000000000006,2.0,4.885,0.0,-1.3059999999999992,-0.6139999999999999,0.0,0.0,1998-07-31 00:00:00,5.494,2098,68.0
